date,district,market,commodity_slug,variety,grade,min_price,max_price,modal_price,unit,source,fetched_at
2021-08-06,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-06,Kasargod,Neeleswaram Market,copra,Other,FAQ,8500,9500,9000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-06,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-06,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-07,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-07,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-07,Kasargod,Neeleswaram Market,copra,Other,FAQ,9400,9600,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-07,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-08,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10400,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-08,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-09,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-09,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-09,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-09,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-09,Kasargod,Neeleswaram Market,copra,Other,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-09,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-09,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-10,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10400,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-10,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10700,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-10,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-10,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-10,Kasargod,Neeleswaram Market,copra,Other,FAQ,8500,9500,9000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-10,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-10,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10200,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-11,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
